X,Y,height,
3458002,5439459,110.71
3458002,5439460,110.67
3458002,5439461,110.62
3458002,5439462,110.54
3458002,5439463,110.49
3458002,5439464,110.49
3458002,5439465,110.56
3458002,5439466,110.65
3458002,5439467,110.71
3458002,5439468,110.7
3458002,5439469,110.62
3458002,5439470,110.53
3458002,5439471,110.5
3458002,5439472,110.54
3458002,5439473,110.58
3458002,5439474,110.59
3458002,5439475,110.55
3458002,5439476,110.52
3458002,5439477,110.51
3458002,5439478,110.54
3458002,5439479,110.58
3458002,5439480,110.59
3458002,5439481,110.57
3458002,5439482,110.55
3458002,5439483,110.54
3458002,5439484,110.56
3458002,5439485,110.58
3458002,5439486,110.58
3458002,5439487,110.57
3458002,5439488,110.56
3458002,5439489,110.56
3458002,5439490,110.57
3458002,5439491,110.59
3458002,5439492,110.59
3458002,5439493,110.59
3458002,5439494,110.58
3458002,5439495,110.55
3458002,5439496,110.51
3458002,5439497,110.46
3458002,5439498,110.43
3458002,5439499,110.42
3458002,5439500,110.45
3458002,5439501,110.47
3458002,5439502,110.48
3458002,5439503,110.48
3458002,5439504,110.49
3458002,5439505,110.49
3458002,5439506,110.5
3458002,5439507,110.51
3458002,5439508,110.51
3458002,5439509,110.51
3458002,5439510,110.5
3458002,5439511,110.48
3458002,5439512,110.46
3458002,5439513,110.47
3458002,5439514,110.51
3458002,5439515,110.57
3458002,5439516,110.63
3458002,5439517,110.66
3458002,5439518,110.65
3458002,5439519,110.64
3458002,5439520,110.64
3458002,5439521,110.64
3458002,5439522,110.65
3458002,5439523,110.65
3458002,5439524,110.63
3458002,5439525,110.62
3458002,5439526,110.64
3458002,5439527,110.68
3458002,5439528,110.73
3458002,5439529,110.77
3458002,5439530,110.81
3458002,5439531,110.83
3458002,5439532,110.85
3458002,5439533,110.88
3458002,5439534,110.91
3458002,5439535,110.93
3458002,5439536,110.95
3458002,5439537,110.97
3458002,5439538,111
3458002,5439539,111.02
3458002,5439540,111.02
3458002,5439541,111
3458002,5439542,110.97
3458002,5439543,110.94
3458002,5439544,110.93
3458002,5439545,110.95
3458002,5439546,110.99
3458002,5439547,111.03
3458002,5439548,111.08
3458002,5439549,111.12
3458002,5439550,111.15
3458002,5439551,111.17
3458002,5439552,111.18
3458002,5439553,111.19
3458002,5439554,111.19
3458002,5439555,111.19
3458002,5439556,111.19
3458002,5439557,111.2
3458002,5439558,111.21
3458002,5439559,111.22
3458002,5439560,111.21
3458002,5439561,111.19
3458002,5439562,111.15
3458003,5439447,110.58
3458003,5439448,110.6
3458003,5439449,110.62
3458003,5439450,110.62
3458003,5439451,110.63
3458003,5439452,110.62
3458003,5439453,110.62
3458003,5439454,110.63
3458003,5439455,110.65
3458003,5439456,110.68
3458003,5439457,110.7
3458003,5439458,110.71
3458003,5439459,110.69
3458003,5439460,110.67
3458003,5439461,110.64
3458003,5439462,110.57
3458003,5439463,110.51
3458003,5439464,110.49
3458003,5439465,110.53
3458003,5439466,110.61
3458003,5439467,110.68
3458003,5439468,110.69
3458003,5439469,110.62
3458003,5439470,110.52
3458003,5439471,110.49
3458003,5439472,110.51
3458003,5439473,110.55
3458003,5439474,110.56
3458003,5439475,110.53
3458003,5439476,110.5
3458003,5439477,110.5
3458003,5439478,110.54
3458003,5439479,110.59
3458003,5439480,110.61
3458003,5439481,110.6
3458003,5439482,110.58
3458003,5439483,110.6
3458003,5439484,110.63
3458003,5439485,110.65
3458003,5439486,110.63
3458003,5439487,110.59
3458003,5439488,110.56
3458003,5439489,110.56
3458003,5439490,110.57
3458003,5439491,110.57
3458003,5439492,110.58
3458003,5439493,110.57
3458003,5439494,110.56
3458003,5439495,110.54
3458003,5439496,110.5
3458003,5439497,110.45
3458003,5439498,110.41
3458003,5439499,110.4
3458003,5439500,110.41
3458003,5439501,110.43
3458003,5439502,110.44
3458003,5439503,110.45
3458003,5439504,110.46
3458003,5439505,110.48
3458003,5439506,110.5
3458003,5439507,110.52
3458003,5439508,110.52
3458003,5439509,110.51
3458003,5439510,110.48
3458003,5439511,110.46
3458003,5439512,110.46
3458003,5439513,110.49
3458003,5439514,110.55
3458003,5439515,110.62
3458003,5439516,110.67
3458003,5439517,110.68
3458003,5439518,110.66
3458003,5439519,110.64
3458003,5439520,110.62
3458003,5439521,110.63
3458003,5439522,110.65
3458003,5439523,110.65
3458003,5439524,110.64
3458003,5439525,110.63
3458003,5439526,110.65
3458003,5439527,110.69
3458003,5439528,110.74
3458003,5439529,110.78
3458003,5439530,110.81
3458003,5439531,110.83
3458003,5439532,110.86
3458003,5439533,110.88
3458003,5439534,110.9
3458003,5439535,110.92
3458003,5439536,110.94
3458003,5439537,110.96
3458003,5439538,110.99
3458003,5439539,111.01
3458003,5439540,111.02
3458003,5439541,111
3458003,5439542,110.97
3458003,5439543,110.94
3458003,5439544,110.95
3458003,5439545,110.97
3458003,5439546,111.02
3458003,5439547,111.07
3458003,5439548,111.1
3458003,5439549,111.13
3458003,5439550,111.15
3458003,5439551,111.17
3458003,5439552,111.18
3458003,5439553,111.18
3458003,5439554,111.18
3458003,5439555,111.18
3458003,5439556,111.18
3458003,5439557,111.19
3458003,5439558,111.2
3458003,5439559,111.2
3458003,5439560,111.19
3458003,5439561,111.17
3458003,5439562,111.14
3458003,5439563,111.12
3458004,5439446,110.57
3458004,5439447,110.59
3458004,5439448,110.61
3458004,5439449,110.61
3458004,5439450,110.61
3458004,5439451,110.61
3458004,5439452,110.62
3458004,5439453,110.62
3458004,5439454,110.63
3458004,5439455,110.64
3458004,5439456,110.65
3458004,5439457,110.66
3458004,5439458,110.65
3458004,5439459,110.63
3458004,5439460,110.63
3458004,5439461,110.63
3458004,5439462,110.58
3458004,5439463,110.53
3458004,5439464,110.5
3458004,5439465,110.5
3458004,5439466,110.54
3458004,5439467,110.59
3458004,5439468,110.61
3458004,5439469,110.59
3458004,5439470,110.52
3458004,5439471,110.48
3458004,5439472,110.49
3458004,5439473,110.53
3458004,5439474,110.54
3458004,5439475,110.52
3458004,5439476,110.51
3458004,5439477,110.51
3458004,5439478,110.56
3458004,5439479,110.61
3458004,5439480,110.63
3458004,5439481,110.62
3458004,5439482,110.61
3458004,5439483,110.64
3458004,5439484,110.68
3458004,5439485,110.71
3458004,5439486,110.68
3458004,5439487,110.62
3458004,5439488,110.56
3458004,5439489,110.54
3458004,5439490,110.55
3458004,5439491,110.55
3458004,5439492,110.55
3458004,5439493,110.55
3458004,5439494,110.54
3458004,5439495,110.52
3458004,5439496,110.49
3458004,5439497,110.45
3458004,5439498,110.41
3458004,5439499,110.39
3458004,5439500,110.4
3458004,5439501,110.4
3458004,5439502,110.41
3458004,5439503,110.42
3458004,5439504,110.45
3458004,5439505,110.48
3458004,5439506,110.51
3458004,5439507,110.53
3458004,5439508,110.53
3458004,5439509,110.52
3458004,5439510,110.48
3458004,5439511,110.45
3458004,5439512,110.46
3458004,5439513,110.51
3458004,5439514,110.57
3458004,5439515,110.63
3458004,5439516,110.67
3458004,5439517,110.67
3458004,5439518,110.66
3458004,5439519,110.63
3458004,5439520,110.62
3458004,5439521,110.63
3458004,5439522,110.65
3458004,5439523,110.66
3458004,5439524,110.65
3458004,5439525,110.65
3458004,5439526,110.68
3458004,5439527,110.72
3458004,5439528,110.77
3458004,5439529,110.79
3458004,5439530,110.81
3458004,5439531,110.83
3458004,5439532,110.85
3458004,5439533,110.87
3458004,5439534,110.9
3458004,5439535,110.91
3458004,5439536,110.92
3458004,5439537,110.94
3458004,5439538,110.97
3458004,5439539,111
3458004,5439540,111.02
3458004,5439541,111
3458004,5439542,110.97
3458004,5439543,110.96
3458004,5439544,110.97
3458004,5439545,111.01
3458004,5439546,111.06
3458004,5439547,111.1
3458004,5439548,111.13
3458004,5439549,111.14
3458004,5439550,111.15
3458004,5439551,111.17
3458004,5439552,111.17
3458004,5439553,111.17
3458004,5439554,111.17
3458004,5439555,111.16
3458004,5439556,111.17
3458004,5439557,111.18
3458004,5439558,111.19
3458004,5439559,111.2
3458004,5439560,111.19
3458004,5439561,111.18
3458004,5439562,111.16
3458004,5439563,111.14
3458004,5439564,111.15
3458004,5439565,111.18
3458005,5439446,110.59
3458005,5439447,110.6
3458005,5439448,110.61
3458005,5439449,110.61
3458005,5439450,110.6
3458005,5439451,110.59
3458005,5439452,110.6
3458005,5439453,110.62
3458005,5439454,110.64
3458005,5439455,110.64
3458005,5439456,110.63
3458005,5439457,110.61
3458005,5439458,110.59
3458005,5439459,110.57
3458005,5439460,110.58
3458005,5439461,110.59
3458005,5439462,110.57
3458005,5439463,110.54
3458005,5439464,110.51
3458005,5439465,110.49
3458005,5439466,110.49
3458005,5439467,110.49
3458005,5439468,110.52
3458005,5439469,110.53
3458005,5439470,110.5
3458005,5439471,110.48
3458005,5439472,110.49
3458005,5439473,110.52
3458005,5439474,110.54
3458005,5439475,110.54
3458005,5439476,110.54
3458005,5439477,110.56
3458005,5439478,110.6
3458005,5439479,110.63
3458005,5439480,110.64
3458005,5439481,110.62
3458005,5439482,110.61
3458005,5439483,110.64
3458005,5439484,110.69
3458005,5439485,110.72
3458005,5439486,110.7
3458005,5439487,110.64
3458005,5439488,110.57
3458005,5439489,110.53
3458005,5439490,110.53
3458005,5439491,110.52
3458005,5439492,110.51
3458005,5439493,110.52
3458005,5439494,110.52
3458005,5439495,110.51
3458005,5439496,110.49
3458005,5439497,110.45
3458005,5439498,110.43
3458005,5439499,110.41
3458005,5439500,110.41
3458005,5439501,110.4
3458005,5439502,110.41
3458005,5439503,110.42
3458005,5439504,110.44
3458005,5439505,110.48
3458005,5439506,110.51
3458005,5439507,110.54
3458005,5439508,110.55
3458005,5439509,110.54
3458005,5439510,110.5
3458005,5439511,110.47
3458005,5439512,110.48
3458005,5439513,110.51
3458005,5439514,110.56
3458005,5439515,110.61
3458005,5439516,110.64
3458005,5439517,110.65
3458005,5439518,110.64
3458005,5439519,110.63
3458005,5439520,110.62
3458005,5439521,110.62
3458005,5439522,110.65
3458005,5439523,110.66
3458005,5439524,110.66
3458005,5439525,110.67
3458005,5439526,110.69
3458005,5439527,110.74
3458005,5439528,110.78
3458005,5439529,110.79
3458005,5439530,110.79
3458005,5439531,110.8
3458005,5439532,110.83
3458005,5439533,110.85
3458005,5439534,110.87
3458005,5439535,110.89
3458005,5439536,110.89
3458005,5439537,110.91
3458005,5439538,110.94
3458005,5439539,110.98
3458005,5439540,111.01
3458005,5439541,111
3458005,5439542,110.98
3458005,5439543,110.97
3458005,5439544,110.99
3458005,5439545,111.03
3458005,5439546,111.08
3458005,5439547,111.13
3458005,5439548,111.15
3458005,5439549,111.15
3458005,5439550,111.16
3458005,5439551,111.17
3458005,5439552,111.17
3458005,5439553,111.17
3458005,5439554,111.16
3458005,5439555,111.15
3458005,5439556,111.16
3458005,5439557,111.17
3458005,5439558,111.19
3458005,5439559,111.2
3458005,5439560,111.2
3458005,5439561,111.2
3458005,5439562,111.17
3458005,5439563,111.16
3458005,5439564,111.16
3458005,5439565,111.18
3458005,5439566,111.2
3458006,5439446,110.6
3458006,5439447,110.61
3458006,5439448,110.61
3458006,5439449,110.6
3458006,5439450,110.57
3458006,5439451,110.57
3458006,5439452,110.58
3458006,5439453,110.61
3458006,5439454,110.63
3458006,5439455,110.64
3458006,5439456,110.63
3458006,5439457,110.6
3458006,5439458,110.56
3458006,5439459,110.54
3458006,5439460,110.54
3458006,5439461,110.54
3458006,5439462,110.52
3458006,5439463,110.52
3458006,5439464,110.53
3458006,5439465,110.54
3458006,5439466,110.52
3458006,5439467,110.49
3458006,5439468,110.47
3458006,5439469,110.48
3458006,5439470,110.47
3458006,5439471,110.47
3458006,5439472,110.48
3458006,5439473,110.51
3458006,5439474,110.54
3458006,5439475,110.56
3458006,5439476,110.58
3458006,5439477,110.61
3458006,5439478,110.64
3458006,5439479,110.66
3458006,5439480,110.64
3458006,5439481,110.61
3458006,5439482,110.59
3458006,5439483,110.62
3458006,5439484,110.66
3458006,5439485,110.69
3458006,5439486,110.68
3458006,5439487,110.63
3458006,5439488,110.57
3458006,5439489,110.52
3458006,5439490,110.5
3458006,5439491,110.49
3458006,5439492,110.49
3458006,5439493,110.5
3458006,5439494,110.51
3458006,5439495,110.51
3458006,5439496,110.49
3458006,5439497,110.47
3458006,5439498,110.45
3458006,5439499,110.44
3458006,5439500,110.44
3458006,5439501,110.44
3458006,5439502,110.43
3458006,5439503,110.44
3458006,5439504,110.45
3458006,5439505,110.49
3458006,5439506,110.53
3458006,5439507,110.56
3458006,5439508,110.58
3458006,5439509,110.58
3458006,5439510,110.54
3458006,5439511,110.51
3458006,5439512,110.5
3458006,5439513,110.52
3458006,5439514,110.55
3458006,5439515,110.58
3458006,5439516,110.61
3458006,5439517,110.63
3458006,5439518,110.64
3458006,5439519,110.63
3458006,5439520,110.61
3458006,5439521,110.61
3458006,5439522,110.63
3458006,5439523,110.65
3458006,5439524,110.66
3458006,5439525,110.66
3458006,5439526,110.68
3458006,5439527,110.73
3458006,5439528,110.77
3458006,5439529,110.78
3458006,5439530,110.76
3458006,5439531,110.77
3458006,5439532,110.79
3458006,5439533,110.82
3458006,5439534,110.84
3458006,5439535,110.86
3458006,5439536,110.86
3458006,5439537,110.88
3458006,5439538,110.91
3458006,5439539,110.96
3458006,5439540,110.99
3458006,5439541,110.98
3458006,5439542,110.97
3458006,5439543,110.97
3458006,5439544,110.99
3458006,5439545,111.04
3458006,5439546,111.1
3458006,5439547,111.14
3458006,5439548,111.16
3458006,5439549,111.16
3458006,5439550,111.17
3458006,5439551,111.18
3458006,5439552,111.18
3458006,5439553,111.17
3458006,5439554,111.15
3458006,5439555,111.15
3458006,5439556,111.15
3458006,5439557,111.16
3458006,5439558,111.18
3458006,5439559,111.2
3458006,5439560,111.21
3458006,5439561,111.21
3458006,5439562,111.18
3458006,5439563,111.16
3458006,5439564,111.14
3458006,5439565,111.15
3458006,5439566,111.16
3458006,5439567,111.16
3458007,5439445,110.6
3458007,5439446,110.6
3458007,5439447,110.61
3458007,5439448,110.6
3458007,5439449,110.58
3458007,5439450,110.54
3458007,5439451,110.53
3458007,5439452,110.54
3458007,5439453,110.58
3458007,5439454,110.62
3458007,5439455,110.64
3458007,5439456,110.63
3458007,5439457,110.61
3458007,5439458,110.58
3458007,5439459,110.55
3458007,5439460,110.53
3458007,5439461,110.5
3458007,5439462,110.48
3458007,5439463,110.48
3458007,5439464,110.53
3458007,5439465,110.59
3458007,5439466,110.6
3458007,5439467,110.54
3458007,5439468,110.47
3458007,5439469,110.44
3458007,5439470,110.43
3458007,5439471,110.44
3458007,5439472,110.46
3458007,5439473,110.49
3458007,5439474,110.53
3458007,5439475,110.57
3458007,5439476,110.62
3458007,5439477,110.65
3458007,5439478,110.67
3458007,5439479,110.67
3458007,5439480,110.64
3458007,5439481,110.59
3458007,5439482,110.57
3458007,5439483,110.59
3458007,5439484,110.62
3458007,5439485,110.64
3458007,5439486,110.64
3458007,5439487,110.61
3458007,5439488,110.57
3458007,5439489,110.52
3458007,5439490,110.49
3458007,5439491,110.47
3458007,5439492,110.47
3458007,5439493,110.48
3458007,5439494,110.5
3458007,5439495,110.5
3458007,5439496,110.49
3458007,5439497,110.48
3458007,5439498,110.47
3458007,5439499,110.47
3458007,5439500,110.48
3458007,5439501,110.48
3458007,5439502,110.48
3458007,5439503,110.47
3458007,5439504,110.48
3458007,5439505,110.5
3458007,5439506,110.54
3458007,5439507,110.58
3458007,5439508,110.6
3458007,5439509,110.6
3458007,5439510,110.59
3458007,5439511,110.56
3458007,5439512,110.54
3458007,5439513,110.53
3458007,5439514,110.55
3458007,5439515,110.57
3458007,5439516,110.6
3458007,5439517,110.63
3458007,5439518,110.64
3458007,5439519,110.64
3458007,5439520,110.59
3458007,5439521,110.58
3458007,5439522,110.61
3458007,5439523,110.63
3458007,5439524,110.63
3458007,5439525,110.62
3458007,5439526,110.64
3458007,5439527,110.68
3458007,5439528,110.73
3458007,5439529,110.74
3458007,5439530,110.72
3458007,5439531,110.72
3458007,5439532,110.74
3458007,5439533,110.77
3458007,5439534,110.8
3458007,5439535,110.83
3458007,5439536,110.84
3458007,5439537,110.86
3458007,5439538,110.89
3458007,5439539,110.93
3458007,5439540,110.96
3458007,5439541,110.97
3458007,5439542,110.96
3458007,5439543,110.96
3458007,5439544,110.99
3458007,5439545,111.04
3458007,5439546,111.1
3458007,5439547,111.14
3458007,5439548,111.16
3458007,5439549,111.17
3458007,5439550,111.18
3458007,5439551,111.19
3458007,5439552,111.18
3458007,5439553,111.17
3458007,5439554,111.16
3458007,5439555,111.14
3458007,5439556,111.14
3458007,5439557,111.15
3458007,5439558,111.18
3458007,5439559,111.2
3458007,5439560,111.22
3458007,5439561,111.22
3458007,5439562,111.18
3458007,5439563,111.14
3458007,5439564,111.11
3458007,5439565,111.1
3458007,5439566,111.1
3458007,5439567,111.1
3458007,5439568,111.09
3458007,5439569,111.07
3458008,5439445,110.61
3458008,5439446,110.61
3458008,5439447,110.61
3458008,5439448,110.59
3458008,5439449,110.56
3458008,5439450,110.51
3458008,5439451,110.49
3458008,5439452,110.5
3458008,5439453,110.54
3458008,5439454,110.59
3458008,5439455,110.63
3458008,5439456,110.63
3458008,5439457,110.62
3458008,5439458,110.59
3458008,5439459,110.56
3458008,5439460,110.53
3458008,5439461,110.5
3458008,5439462,110.46
3458008,5439463,110.45
3458008,5439464,110.5
3458008,5439465,110.59
3458008,5439466,110.64
3458008,5439467,110.59
3458008,5439468,110.48
3458008,5439469,110.4
3458008,5439470,110.38
3458008,5439471,110.4
3458008,5439472,110.42
3458008,5439473,110.45
3458008,5439474,110.5
3458008,5439475,110.57
3458008,5439476,110.63
3458008,5439477,110.66
3458008,5439478,110.67
3458008,5439479,110.66
3458008,5439480,110.63
3458008,5439481,110.59
3458008,5439482,110.57
3458008,5439483,110.57
3458008,5439484,110.59
3458008,5439485,110.61
3458008,5439486,110.61
3458008,5439487,110.59
3458008,5439488,110.56
3458008,5439489,110.52
3458008,5439490,110.49
3458008,5439491,110.47
3458008,5439492,110.46
3458008,5439493,110.48
3458008,5439494,110.49
3458008,5439495,110.5
3458008,5439496,110.49
3458008,5439497,110.48
3458008,5439498,110.48
3458008,5439499,110.49
3458008,5439500,110.51
3458008,5439501,110.53
3458008,5439502,110.52
3458008,5439503,110.51
3458008,5439504,110.51
3458008,5439505,110.52
3458008,5439506,110.55
3458008,5439507,110.58
3458008,5439508,110.61
3458008,5439509,110.62
3458008,5439510,110.61
3458008,5439511,110.59
3458008,5439512,110.56
3458008,5439513,110.54
3458008,5439514,110.55
3458008,5439515,110.58
3458008,5439516,110.62
3458008,5439517,110.65
3458008,5439518,110.67
3458008,5439519,110.65
3458008,5439520,110.57
3458008,5439521,110.55
3458008,5439522,110.58
3458008,5439523,110.61
3458008,5439524,110.59
3458008,5439525,110.57
3458008,5439526,110.58
3458008,5439527,110.62
3458008,5439528,110.67
3458008,5439529,110.68
3458008,5439530,110.66
3458008,5439531,110.66
3458008,5439532,110.67
3458008,5439533,110.71
3458008,5439534,110.75
3458008,5439535,110.79
3458008,5439536,110.82
3458008,5439537,110.84
3458008,5439538,110.88
3458008,5439539,110.92
3458008,5439540,110.94
3458008,5439541,110.94
3458008,5439542,110.94
3458008,5439543,110.95
3458008,5439544,110.98
3458008,5439545,111.03
3458008,5439546,111.09
3458008,5439547,111.13
3458008,5439548,111.16
3458008,5439549,111.17
3458008,5439550,111.18
3458008,5439551,111.19
3458008,5439552,111.19
3458008,5439553,111.18
3458008,5439554,111.16
3458008,5439555,111.15
3458008,5439556,111.14
3458008,5439557,111.15
3458008,5439558,111.17
3458008,5439559,111.19
3458008,5439560,111.22
3458008,5439561,111.21
3458008,5439562,111.18
3458008,5439563,111.13
3458008,5439564,111.09
3458008,5439565,111.07
3458008,5439566,111.06
3458008,5439567,111.06
3458008,5439568,111.05
3458008,5439569,111.03
3458008,5439570,111.02
3458009,5439444,110.64
3458009,5439445,110.62
3458009,5439446,110.61
3458009,5439447,110.61
3458009,5439448,110.6
3458009,5439449,110.56
3458009,5439450,110.51
3458009,5439451,110.47
3458009,5439452,110.47
3458009,5439453,110.51
3458009,5439454,110.55
3458009,5439455,110.59
3458009,5439456,110.61
3458009,5439457,110.6
3458009,5439458,110.58
3458009,5439459,110.56
3458009,5439460,110.54
3458009,5439461,110.52
3458009,5439462,110.48
3458009,5439463,110.45
3458009,5439464,110.47
3458009,5439465,110.56
3458009,5439466,110.63
3458009,5439467,110.61
3458009,5439468,110.49
3458009,5439469,110.39
3458009,5439470,110.36
3458009,5439471,110.37
3458009,5439472,110.39
3458009,5439473,110.42
3458009,5439474,110.48
3458009,5439475,110.56
3458009,5439476,110.63
3458009,5439477,110.67
3458009,5439478,110.67
3458009,5439479,110.66
3458009,5439480,110.63
3458009,5439481,110.6
3458009,5439482,110.58
3458009,5439483,110.58
3458009,5439484,110.59
3458009,5439485,110.6
3458009,5439486,110.6
3458009,5439487,110.59
3458009,5439488,110.56
3458009,5439489,110.54
3458009,5439490,110.51
3458009,5439491,110.48
3458009,5439492,110.47
3458009,5439493,110.47
3458009,5439494,110.49
3458009,5439495,110.5
3458009,5439496,110.5
3458009,5439497,110.49
3458009,5439498,110.5
3458009,5439499,110.51
3458009,5439500,110.53
3458009,5439501,110.55
3458009,5439502,110.56
3458009,5439503,110.54
3458009,5439504,110.53
3458009,5439505,110.53
3458009,5439506,110.54
3458009,5439507,110.57
3458009,5439508,110.6
3458009,5439509,110.61
3458009,5439510,110.61
3458009,5439511,110.58
3458009,5439512,110.54
3458009,5439513,110.52
3458009,5439514,110.54
3458009,5439515,110.59
3458009,5439516,110.65
3458009,5439517,110.69
3458009,5439518,110.7
3458009,5439519,110.66
3458009,5439520,110.56
3458009,5439521,110.54
3458009,5439522,110.57
3458009,5439523,110.59
3458009,5439524,110.57
3458009,5439525,110.54
3458009,5439526,110.54
3458009,5439527,110.58
3458009,5439528,110.62
3458009,5439529,110.64
3458009,5439530,110.62
3458009,5439531,110.6
3458009,5439532,110.61
3458009,5439533,110.65
3458009,5439534,110.7
3458009,5439535,110.75
